singapore ,-288.20,-321.71,S
enron / hp,-123.57,-163.87,S
global pos,-6204.76,-5411.69,P
les temps ,-3661.03,-4111.55,S
re : meter,-424.99,-461.69,S
accuracy o,-1102.08,-1292.66,S
vince kami,-2459.54,-2803.82,S
sum : repr,-5393.91,-6011.95,S
On Fri, 6 ,-1464.81,-1520.15,S
enron ment,-68831.79,-73142.00,S
iv for ram,-160.82,-189.36,S
CDale URLe,-245.03,-256.70,S
hi if you ,-204.11,-176.66,P
cheap onli,-369.11,-311.96,P
very cheap,-763.76,-663.42,P
human sens,-1482.22,-1687.90,S
distributi,-5373.86,-6145.19,S
listing of,-5901.89,-6193.40,S
the nation,-714.13,-776.17,S
re : regro,-4353.09,-4882.53,S
prob of de,-350.93,-411.19,S
materials ,-264.17,-289.84,S
pacling 99,-6139.14,-7140.26,S
re : in co,-818.10,-898.63,S
re : sorry,-174.23,-219.56,S
become an ,-9.56,-7.86,P
Come claim,-563.13,-521.25,P
? On Thu, ,-637.49,-657.34,S
enron in a,-1843.15,-1906.82,S
Dear fma ,,-9.56,-7.86,P
Once upon ,-674.48,-707.91,S
re : qs : ,-587.33,-636.77,S
request bo,-814.25,-872.10,S
you will g,-324.14,-290.22,P
Today's He,-9.56,-7.86,P
conv / div,-288.98,-340.90,S
fw : credi,-1341.39,-1432.88,S
[Sorry for,-1310.64,-1249.72,P
INTEREST R,-362.25,-327.99,P
she ' s no,-814.80,-779.03,P
use Perl D,-1219.69,-1277.69,S
matemática,-9.56,-7.86,P
re : visit,-1333.12,-1519.60,S
summary po,-84.07,-96.47,S
out of off,-392.59,-371.01,P
re : 6 . 1,-1372.39,-1458.84,S
Are there ,-225.81,-230.48,S
looking fo,-2164.47,-2047.75,P
Why am I s,-9.56,-7.86,P
profit fro,-3664.90,-3062.86,P
only if yo,-339.06,-328.49,P
no # 1 dru,-312.32,-277.85,P
surplus in,-1749.54,-1866.72,S
you would ,-1536.29,-1411.35,P
citi spoke,-298.74,-316.16,S
revised cu,-389.33,-404.15,S
small cap ,-6928.70,-6757.53,P
 Remove yo,-247.44,-226.31,P
98 - 6892 ,-104.70,-117.71,S
popular so,-317.20,-282.09,P
available ,-1791.93,-2075.32,S
wayne tow ,-1109.72,-1267.06,S
?That Godd,-721.27,-718.48,P
win a turb,-314.17,-287.22,P
iris mack ,-514.34,-539.48,S
raptor pos,-1638.07,-2145.22,S
begin forw,-3484.96,-3608.77,S
win $ 300u,-639.46,-592.19,P
Your appli,-654.91,-629.31,P
available ,-798.94,-955.44,S
catv meaty,-979.66,-855.63,P
contact na,-960.21,-1017.87,S
montana vo,-199.74,-209.33,S
ZDNet Anch,-9.56,-7.86,P
proposed p,-507.81,-550.36,S
At 13:06 0,-955.00,-966.04,S
the nation,-984.12,-936.90,P
URL: http:,-509.89,-522.50,S
* both . .,-526.33,-581.33,S
empty ,-9.78,-8.80,P
angels - s,-1009.51,-979.52,P
URL: http:,-29.99,-33.69,S
On Wed, 21,-934.77,-920.32,P
fw : victo,-688.88,-747.12,S
looking fo,-414.36,-403.02,P
URL: http:,-178.70,-180.06,S
empty ,-9.78,-8.80,P
re : 5 . 1,-3870.42,-4355.35,S
new ! cial,-591.87,-492.41,P
3 . 25 rat,-442.61,-416.46,P
new book p,-103.03,-115.67,S
williams e,-388.64,-442.23,S
germanic a,-734.90,-893.85,S
re : i ' l,-245.20,-270.71,S
Commentary,-307.45,-277.65,P
northeast ,-481.84,-500.98,S
Opportunit,-1118.88,-989.37,P
telephone ,-550.41,-653.55,S
re : trade,-146.59,-156.47,S
URL: http:,-155.93,-159.64,S
message 3 ,-197.69,-223.56,S
acquisitio,-276.63,-339.00,S
empty ,-9.78,-8.80,P
your premi,-899.10,-846.04,P
revised ag,-109.20,-123.78,S
re : remot,-2455.43,-2699.86,S
? Or you c,-391.20,-387.02,P
defs may 2,-275.86,-287.91,S
re : deal ,-2248.31,-2382.31,S
URL: http:,-158.87,-161.40,S
forbruceg ,-9.56,-7.86,P
summer rx ,-1135.79,-992.92,P
I'm listed,-259.56,-269.63,S
all graphi,-1038.35,-794.22,P
toc : jour,-2318.21,-2584.86,S
re : guest,-1324.32,-1473.95,S
fw : 2 / 2,-296.41,-332.72,S
free trial,-1233.30,-1246.09,S
Once upon ,-702.04,-732.70,S
use Perl D,-635.89,-687.52,S
save your ,-362.43,-306.17,P
12 th nom ,-345.32,-430.31,S
pg & e tex,-334.95,-401.39,S
prescripti,-242.42,-222.58,P
hey there ,-254.13,-234.19,P
URL: http:,-46.37,-45.11,P
empty ,-9.78,-8.80,P
Hi all,I h,-578.32,-584.96,S
re : it co,-125.95,-136.72,S
applicatio,-697.21,-642.71,P
claim your,-2491.56,-2294.11,P
has anyone,-295.90,-300.15,S
there ' s ,-576.69,-633.31,S
Doctors On,-1033.48,-890.37,P
male enhan,-967.24,-890.55,P
re , why g,-280.08,-236.39,P
hpl nom fo,-91.80,-112.60,S
empty ,-9.78,-8.80,P
Just cvs u,-148.14,-158.34,S
re : nom /,-380.72,-459.04,S
journal la,-6053.37,-6929.86,S
re : kwi u,-2914.15,-3276.46,S
re : surpr,-1059.00,-920.77,P
vi ' a ' g,-395.44,-353.59,P
summary of,-1018.26,-1151.91,S
the most v,-359.72,-340.53,P
you maybe ,-642.31,-548.49,P
very cool ,-598.76,-525.48,P
CNET Virus,-9.56,-7.86,P
reduzca su,-223.79,-202.51,P
save your ,-365.33,-307.49,P
re : daren,-386.01,-456.28,S
sap id - h,-1492.88,-1563.67,S
start date,-221.61,-269.09,S
re : zakup,-549.08,-530.65,P
re : agend,-738.72,-875.78,S
?There is ,-912.54,-912.72,S
technical ,-917.10,-971.61,S
gracious m,-298.74,-280.15,P
enron ment,-9397.99,-10212.00,S
[ ilug ] m,-2038.22,-1905.14,P
home page ,-441.99,-433.78,P
empty ,-9.78,-8.80,P
On Mon, 20,-794.32,-818.92,S
re : the v,-3519.81,-3435.92,P
Sean O'Don,-434.16,-447.16,S
Â Apparent,-9.56,-7.86,P
basis blow,-209.83,-237.78,S
want somet,-1082.49,-914.61,P
empty ,-9.78,-8.80,P
re : thurs,-1255.72,-1501.30,S
eol and en,-2032.88,-2272.83,S
I won't be,-101.42,-104.47,S
re : tuesd,-474.00,-594.01,S
vital hell,-1633.85,-1537.45,P
urgent new,-328.98,-301.90,P
workshop o,-5437.53,-6275.67,S
oneok west,-581.68,-628.40,S
problem is,-2021.94,-2136.50,S
mid - year,-1244.89,-1337.15,S
erec : tus,-195.73,-175.34,P
 _   _ ___,-12665.93,-12677.72,S
pleased to,-47.03,-45.91,P
phonology ,-3122.26,-3776.48,S
are you lo,-221.68,-198.34,P
?!-- body ,-9.56,-7.86,P
calpine da,-174.44,-190.26,S
this is a ,-1119.29,-1050.12,P
language r,-5153.77,-5977.06,S
re : your ,-115.42,-98.54,P
summer int,-3591.54,-3822.87,S
new books ,-1541.48,-1799.16,S
fw : hello,-1771.23,-1841.33,S
special re,-329.23,-307.49,P
New Web Te,-1021.74,-944.21,P
happy days,-2240.06,-2069.24,P
re : regis,-729.63,-602.75,P
maniacal g,-219.90,-197.32,P
re : swaps,-1522.28,-1681.02,S
confirm yo,-225.96,-215.68,P
----------,-891.95,-840.53,P
no more in,-19.48,-18.95,P
Do you dre,-512.51,-468.05,P
awesome mo,-1143.66,-1163.54,S
On Thu, 1 ,-9.56,-7.86,P
need word ,-542.73,-595.14,S
 life with,-1221.30,-1201.38,P
New Page 1,-9.56,-7.86,P
empty ,-9.78,-8.80,P
2nd acm in,-1783.15,-2027.39,S
URL: http:,-249.44,-265.55,S
photos mon,-472.32,-457.83,P
charity se,-1929.35,-1795.04,P
absolutely,-1229.29,-1121.63,P
for your i,-398.10,-392.02,P
your compl,-2820.77,-2688.11,P
NEW PRODUC,-1304.48,-1236.61,P
take advan,-348.04,-324.71,P
fw : [ fwd,-1624.39,-1726.64,S
summer job,-1449.88,-1519.56,S
Ã¿FFFFA9  ,-9.56,-7.86,P
all, I pos,-9.56,-7.86,P
think that,-2665.20,-2773.91,S
distance l,-320.04,-335.45,S
what  they,-4291.07,-4199.84,P
And of cou,-216.85,-217.04,S
? ?? I dow,-1587.53,-1615.44,S
Original M,-706.76,-759.72,S
re : prior,-1899.95,-1977.87,S
Gary Lawre,-770.56,-776.03,S
be a  big ,-687.69,-634.09,P
    Date: ,-519.73,-544.33,S
----------,-12.93,-12.67,P
hey ! v am,-9.56,-7.86,P
Dear Sir,I,-1452.93,-1381.93,P
real estat,-1356.18,-1281.36,P
re : gtv w,-4599.42,-5047.25,S
proposal d,-1452.01,-1356.11,P
\ / 1 codd,-609.17,-511.31,P
Make 20% I,-743.90,-664.87,P
Protect yo,-732.98,-664.94,P
hpl nom fo,-89.51,-113.37,S
enron ment,-26630.29,-28679.21,S
!Want to m,-381.40,-347.89,P
Attention:,-1086.91,-1038.46,P
hey , do y,-174.34,-181.78,S
? John Hal,-387.65,-387.45,P
hey what ',-355.32,-366.57,S
When Ameri,-667.95,-596.61,P
plant outa,-365.07,-401.28,S
summary : ,-3114.35,-3298.37,S
you can st,-354.97,-318.01,P
??From the,-1806.09,-1692.01,P
re : 5 . 1,-549.49,-631.10,S
conference,-1064.43,-1255.65,S
we will gu,-157.66,-152.57,P
If you are,-9.56,-7.86,P
FREE* cKbe,-9.56,-7.86,P
department,-1967.98,-1947.09,P
www.low-in,-9.56,-7.86,P
Â Â Dear  ,-9.56,-7.86,P
perfect lo,-547.93,-443.12,P
recent off,-162.32,-172.84,S
order role,-624.20,-528.32,P
45 - ud . ,-1562.49,-1344.01,P
empty ,-9.78,-8.80,P
fw : resum,-985.37,-1065.29,S
been runni,-1418.10,-1473.64,S
ape langua,-1044.63,-1197.16,S
netco list,-120.92,-142.72,S
picks from,-7419.81,-6472.42,P
revised : ,-189.06,-217.56,S
request fo,-9.56,-7.86,P
re : 3 . 3,-491.36,-593.13,S
attention ,-9.56,-7.86,P
negation :,-6661.35,-8022.63,S
Hello, jm@,-646.33,-529.82,P
epower : e,-254.77,-278.24,S
sum : more,-15392.35,-16955.83,S
URL: http:,-637.26,-637.91,S
are you cu,-9.56,-7.86,P
congratula,-60.17,-56.38,P
Our deligh,-780.50,-737.33,P
empty ,-9.78,-8.80,P
free ltc  ,-940.97,-889.21,P
traders da,-5610.99,-5146.09,P
you ' ll b,-986.89,-874.80,P
Gary Lawre,-880.78,-907.29,S
? Software,-1480.78,-1468.90,P
On Mon, Au,-1232.25,-1285.78,S
revision #,-277.56,-361.67,S
On Tue, Au,-612.36,-650.36,S
repelled ,,-6312.63,-5661.48,P
enron whol,-242.25,-258.30,S
technical ,-510.13,-544.46,S
version di,-1136.91,-1033.07,P
More than ,-1132.62,-1134.68,S
pal ' you ,-844.20,-787.59,P
sum : germ,-1850.13,-2019.08,S
Ryan, Shan,-745.18,-752.58,S
re : hpl d,-884.91,-1012.70,S
position :,-640.99,-684.07,S
secretly r,-412.12,-368.58,P
In emacs r,-259.46,-261.87,S
Greetings!,-1682.29,-1597.23,P
On Pungend,-476.39,-506.16,S
Robert Har,-1056.05,-1068.61,S
baytown 12,-2575.13,-3315.47,S
graduate r,-2185.62,-2525.00,S
? However,,-543.66,-545.57,S
congratula,-1915.84,-1786.33,P
re : accou,-1337.01,-1196.94,P
brand new ,-365.47,-344.13,P
Chris Haun,-320.86,-315.50,P
cheap viag,-421.75,-365.86,P
atelier de,-5292.09,-6215.03,S
????? K ==,-1935.34,-1961.43,S
california,-2703.69,-2883.41,S
Newest Uni,-250.05,-231.63,P
This is a ,-495.38,-502.56,S
localized ,-567.78,-476.91,P
Gotta wond,-1082.77,-1140.50,S
So then, G,-572.83,-572.84,S
actinium b,-492.83,-431.23,P
had conf c,-576.87,-611.45,S
erisk icon,-1327.99,-1335.44,S
pdci de - ,-446.56,-456.87,S
re :  v [ ,-49.12,-44.57,P
Vigoral Ad,-689.26,-601.03,P
copano cha,-233.46,-286.42,S
job openin,-1670.24,-1955.98,S
Tremendous,-9.56,-7.86,P
floor spac,-645.34,-687.73,S
empty ,-9.78,-8.80,P
f . o . m ,-810.07,-916.34,S
clear bene,-1124.30,-986.35,P
flatbed do,-2417.57,-2137.88,P
URL: http:,-9.56,-7.86,P
career opp,-26.18,-24.48,P
is just an,-1906.17,-2001.75,S
meet her n,-209.38,-193.95,P
query : wr,-919.07,-1079.70,S
hello brot,-708.58,-651.86,P
sea robin ,-249.51,-286.71,S
who watche,-128.37,-128.70,S
Forwarded-,-720.32,-709.99,P
that stuff,-164.22,-149.68,P
On Tue, Ju,-741.39,-750.01,S
best price,-445.65,-349.02,P
empty ,-9.78,-8.80,P
fw : hungr,-74.58,-72.44,P
posting le,-120.94,-130.28,S
call works,-1627.34,-1975.33,S
contacts a,-1830.61,-2022.71,S
elsnet how,-29.03,-35.73,S
re : congr,-224.78,-265.30,S
 If you wa,-1307.35,-1231.06,P
Do You Wan,-759.13,-728.70,P
re : what ,-382.89,-365.83,P
On Thu, 22,-293.59,-297.20,S
hp ink car,-1978.59,-1737.71,P
help on dp,-1738.14,-1913.14,S
hot online,-846.80,-770.42,P
call me to,-508.91,-480.24,P
here are t,-427.23,-397.04,P
i can ' t ,-539.45,-467.92,P
customer t,-887.14,-890.61,S
empty ,-9.78,-8.80,P
re : austr,-551.82,-592.53,S
5th wollic,-4529.47,-5239.50,S
confidenti,-6533.88,-6273.54,P
empty ,-9.78,-8.80,P
???From ti,-749.29,-761.30,S
hea sporti,-1613.34,-1633.19,S
hedging ln,-1494.12,-1702.19,S
1) Claim Y,-304.58,-279.07,P
I recently,-579.44,-587.54,S
fyi i left,-51.04,-58.06,S
They are l,-1089.70,-1073.45,P
symposium ,-1004.86,-1143.91,S
From: http,-1194.23,-1192.96,P
a only sol,-148.88,-127.01,P
? MF? I do,-1006.35,-1019.86,S
we have re,-402.17,-341.19,P
global int,-329.96,-354.25,S
this viagr,-273.96,-241.01,P
fortune he,-39.97,-36.11,P
floor heat,-848.05,-810.61,P
No analysi,-9.56,-7.86,P
ecdl98 - f,-12381.33,-14038.02,S
www.low-in,-9.56,-7.86,P
? The most,-699.76,-710.10,S
inexpensiv,-365.93,-310.84,P
get new cl,-265.82,-226.17,P
collective,-2674.23,-3131.66,S
sum of chi,-867.70,-978.63,S
Heh, ten y,-1659.02,-1735.12,S
yen outloo,-582.29,-658.05,S
    TP? A ,-417.97,-420.67,S
free term ,-766.78,-697.07,P
Forwarded-,-628.37,-615.81,P
firm trans,-267.84,-277.22,S
http://www,-379.78,-386.18,S
are you re,-322.54,-266.83,P
fyi - el p,-2011.59,-2163.62,S
special re,-329.23,-307.49,P
malay / in,-661.34,-811.68,S
call for g,-1741.42,-1968.97,S
wow , supe,-1153.89,-975.43,P
It costs n,-9.56,-7.86,P
make some ,-625.14,-591.91,P
Tech Updat,-9.56,-7.86,P
How about ,-630.45,-655.63,S
fw : re : ,-9.56,-7.86,P
the englis,-710.20,-844.36,S
phonology ,-1463.63,-1731.57,S
empty ,-9.78,-8.80,P
storage me,-469.49,-504.48,S
re : mscf ,-647.70,-709.15,S
cornshucke,-316.06,-345.37,S
re : summe,-2334.03,-2560.45,S
NO MONEY D,-662.97,-607.08,P
Welcome to,-5700.39,-5617.46,P
re : waha ,-3111.17,-3369.76,S
aquila hea,-381.80,-422.09,S
job - univ,-617.10,-719.26,S
?From Hi-M,-441.30,-398.96,P
a linguist,-1165.08,-1290.02,S
On Mon, 26,-840.16,-867.95,S
re : mathw,-1304.01,-1456.23,S
industrial,-254.95,-287.27,S
? I may be,-987.88,-991.86,S
buy darvon,-717.37,-618.26,P
On Fri, Au,-455.27,-470.40,S
Save up to,-811.57,-729.27,P
So do you ,-746.37,-767.75,S
be first .,-646.63,-620.24,P
start date,-221.61,-269.09,S
sociolingu,-3737.27,-4446.55,S
are you re,-343.74,-278.17,P
re : conn ,-3454.01,-3691.00,S
Is there a,-54.72,-54.68,P
continue t,-479.05,-495.64,S
california,-621.96,-735.87,S
Marc,There,-3466.47,-3562.04,S
a personal,-10189.43,-9809.67,P
implementa,-1596.89,-1621.55,S
Inn Share ,-9.56,-7.86,P
oulipo i a,-391.66,-440.47,S
? Who lose,-744.67,-745.85,S
????? S ==,-3008.05,-3061.28,S
re : enron,-828.44,-949.86,S
any med fo,-388.44,-334.41,P
references,-448.37,-541.37,S
cheap pres,-337.86,-278.01,P
caiso noti,-84.35,-93.53,S
losing you,-940.91,-809.05,P
Free Debt ,-9.56,-7.86,P
review : t,-17317.81,-20017.21,S
cialis wil,-279.38,-259.93,P
Did someon,-120.74,-126.51,S
mexican ph,-89.11,-76.60,P
domain nam,-860.54,-805.16,P
http://yor,-9.56,-7.86,P
empty ,-9.78,-8.80,P
URL: http:,-62.18,-66.34,S
avistar us,-507.84,-533.58,S
fw : calif,-834.94,-975.59,S
eol presen,-538.26,-595.01,S
re : bryan,-698.48,-896.72,S
John Hall:,-243.58,-249.50,S
conference,-3679.98,-4399.00,S
control an,-420.98,-527.43,S
take advan,-329.74,-303.34,P
carnival 2,-739.40,-637.94,P
finnish he,-2321.14,-2797.28,S
Doom 3 wil,-747.06,-770.44,S
    STOP P,-246.67,-223.59,P
dave neuba,-401.81,-439.22,S
intelligen,-10018.47,-11329.12,S
On Sat, Au,-328.63,-343.54,S
5000 full ,-140.42,-127.33,P
Interested,-268.12,-238.17,P
?!--a {  t,-255.03,-232.13,P
edrugs onl,-233.83,-218.15,P
resume - g,-540.07,-563.55,S
On Fri, 6 ,-1354.90,-1376.53,S
?  in addi,-682.31,-688.32,S
On Fri, Au,-1091.87,-1103.47,S
get xanax ,-9.56,-7.86,P
toner supp,-9.56,-7.86,P
bay cigare,-472.15,-418.14,P
are you a ,-5551.69,-4968.22,P
re : enron,-1120.51,-1353.70,S
fw : pma ',-1687.88,-1735.78,S
de la part,-2814.62,-2791.35,P
On Sun, 21,-896.96,-958.02,S
sofwtare t,-346.35,-290.16,P
nlp + ia ',-5978.39,-7014.61,S
schedule c,-251.89,-289.72,S
global sys,-269.10,-291.07,S
dialog ' 9,-3297.72,-3882.76,S
re : fed e,-1173.64,-1397.77,S
The trend ,-6701.00,-6591.48,P
have you e,-224.98,-212.14,P
David Near,-924.41,-961.97,S
Paul Kelly,-844.71,-895.50,S
re : may w,-1920.15,-2279.51,S
save your ,-114.48,-101.92,P
Normally, ,-1676.28,-1690.14,S
total prof,-682.91,-642.77,P
ok, thanx ,-1495.76,-1630.19,S
tahnks a m,-373.95,-345.70,P
re : bragg,-1189.25,-1086.54,P
re : young,-100.38,-93.54,P
?David ask,-1286.47,-1301.71,S
new book :,-1109.29,-1301.55,S
On Fri, 6 ,-578.24,-565.04,P
Matthias S,-852.28,-881.28,S
tiger team,-275.23,-298.41,S
article : ,-131.96,-144.64,S
Free sport,-507.64,-459.86,P
canada man,-790.36,-834.13,S
http://new,-399.51,-409.01,S
mistress s,-1175.03,-1111.17,P
research i,-951.63,-1053.30,S
hpl nom fo,-80.23,-103.88,S
!Want to m,-381.40,-347.89,P
use Perl D,-1594.95,-1728.67,S
lance ' s ,-62.84,-71.16,S
phonology ,-1473.45,-1723.97,S
update . .,-3103.12,-3247.50,S
ranlp : ca,-8802.92,-10129.98,S
re : our o,-332.22,-325.62,P
May 7, 200,-11780.79,-11700.30,P
summer mac,-1367.65,-1178.83,P
Hello,This,-317.49,-309.08,P
summary de,-5590.12,-6303.69,S
Hi,I'm goi,-387.87,-396.38,S
empty ,-9.78,-8.80,P
updates he,-1544.43,-1668.78,S
your appli,-827.66,-781.02,P
this the s,-659.64,-714.73,S
----------,-650.74,-624.74,P
asian - la,-577.24,-622.29,S
personal l,-2742.29,-2486.53,P
On Tue, 13,-585.19,-608.22,S
On 08/08/0,-701.93,-719.34,S
table of c,-1877.68,-2184.98,S
fw : 3 rd ,-770.99,-850.47,S
dates / in,-932.62,-997.57,S
I had post,-325.83,-338.04,S
this weeke,-458.91,-468.11,S
? From: To,-1134.40,-1211.44,S
what is em,-988.39,-929.09,P
save on un,-3018.54,-2925.03,P
[Barry]? H,-691.79,-700.84,S
re : my , ,-8229.84,-7593.70,P
enron japa,-519.46,-558.85,S
enron / hp,-123.91,-173.24,S
Can anyone,-680.13,-686.94,S
referencin,-3906.08,-4198.85,S
Weird... I,-2417.12,-2474.92,S
= ? utf - ,-318.76,-287.98,P
metaphor f,-400.80,-505.28,S
organizati,-3052.98,-3288.15,S
?Anyway I',-411.86,-413.76,S
you can sa,-1755.61,-1653.81,P
empty ,-9.78,-8.80,P
re : fw : ,-280.89,-303.80,S
summary of,-2985.09,-3399.58,S
get it on ,-634.79,-564.38,P
fw : quips,-2365.83,-2309.89,P
hpl noms f,-89.69,-113.34,S
fw : summa,-5958.80,-6314.70,S
I'm not fa,-614.33,-623.51,S
hi paliour,-2261.98,-1625.35,P
hpl status,-71.46,-82.31,S
Useful for,-9.56,-7.86,P
monocular ,-5271.87,-4716.72,P
announceme,-1081.82,-1232.72,S
tk choose ,-822.15,-767.66,P
    Date: ,-1220.92,-1280.87,S
fw : hubco,-551.40,-606.24,S
is her son,-346.69,-317.52,P
 Take your,-9.56,-7.86,P
et & s bus,-969.96,-1076.20,S
m . a . in,-1723.24,-2048.68,S
jeonju uni,-977.96,-1088.90,S
Rape Sex!C,-249.98,-225.11,P
hotlist lo,-205.92,-216.24,S
empty ,-9.78,-8.80,P
same effec,-2406.05,-2109.23,P
lucky you ,-482.51,-453.22,P
your tests,-184.39,-157.55,P
On Mon, 9 ,-740.25,-773.27,S
benachrich,-184.98,-169.28,P
your advic,-1978.90,-2316.68,S
delivery s,-135.30,-131.07,P
neurophysi,-520.24,-572.71,S
But how di,-508.57,-518.21,S
total da l,-65.27,-71.06,S
ny march r,-1294.08,-1402.63,S
reverse ag,-1075.29,-958.35,P
----------,-2783.82,-2581.73,P
e & p comp,-178.88,-191.13,S
invitation,-126.48,-124.40,P
why make a,-638.96,-579.20,P
I specify ,-1031.78,-1100.14,S
sap expens,-772.85,-777.66,S
re : get o,-195.01,-227.17,S
el paso as,-646.69,-674.98,S
fw : enric,-519.44,-550.75,S
bandwidth ,-1030.10,-1274.47,S
Errr... no,-165.59,-166.39,S
Dear Sir, ,-9.56,-7.86,P
you opinio,-953.54,-925.46,P
five tx po,-730.46,-763.92,S
do you kno,-631.55,-551.42,P
fantastic ,-1383.86,-1474.29,S
start date,-221.61,-269.09,S
relative p,-1520.94,-1592.73,S
- -  ? dir,-1548.83,-1526.68,P
re : gradi,-253.82,-259.72,S
vacation i,-165.01,-177.28,S
list admin,-237.40,-240.84,S
Profession,-9.56,-7.86,P
Give me 5 ,-885.58,-814.81,P
lst rev ap,-793.51,-918.68,S
Medial New,-2295.01,-2155.03,P
Do you wan,-405.02,-369.56,P
dear there,-129.30,-119.03,P
fw : quest,-2214.50,-2363.42,S
greatest o,-453.39,-378.35,P
Vipul Ved ,-491.02,-508.36,S
----------,-5116.77,-5186.83,S
URL: http:,-947.84,-929.40,P
re : londo,-3062.79,-3812.99,S
would you ,-707.20,-729.29,S
This is my,-617.23,-637.48,S
meter 9800,-267.74,-289.40,S
enron prod,-1092.25,-1310.78,S
URL: http:,-571.73,-582.59,S
Chris said,-1537.17,-1595.48,S
dallas tri,-269.26,-296.28,S
? er, i un,-548.41,-571.41,S
I develop ,-1318.16,-1312.25,P
long sleev,-1519.93,-1591.83,S
cartoons i,-461.70,-497.22,S
fw : here ,-532.60,-588.47,S
it ' s not,-431.60,-422.48,P
= ? iso - ,-124.94,-123.38,P
free adult,-424.84,-395.24,P
fw : did y,-441.05,-416.61,P
tw bullets,-2876.57,-3070.17,S
Hi All,Any,-911.07,-921.70,S
Yes, I kno,-443.97,-446.62,S
It seems t,-432.18,-431.67,P
survey of ,-1949.57,-2052.23,S
eol stuff ,-972.33,-1014.79,S
re : emplo,-1697.38,-1837.70,S
dewbre pet,-164.57,-185.29,S
take contr,-110.07,-92.41,P
words that,-1026.87,-1125.34,S
Once upon ,-603.56,-650.55,S
revised hu,-1467.50,-1510.88,S
you need o,-276.80,-262.76,P
new produc,-1106.92,-926.56,P
-----BEGIN,-1730.94,-1757.32,S
impress wi,-1245.02,-1063.20,P
the reason,-1028.25,-876.27,P
= ? iso - ,-1045.31,-907.01,P
united way,-934.20,-1040.73,S
On Sat, 20,-9.56,-7.86,P
japan week,-368.78,-394.16,S
re : 3 . 4,-160.34,-180.07,S
URL: http:,-460.11,-473.09,S
GET BIG, R,-1045.94,-952.82,P
 ? I don't,-201.30,-212.92,S
re : why w,-484.39,-433.32,P
?? GAB? Th,-1582.88,-1626.99,S
re : prese,-1002.16,-1150.30,S
2002 it sy,-204.99,-223.51,S
Manoj Kasi,-769.49,-787.64,S
Working to,-113.11,-112.88,P
investors ,-4986.76,-4224.59,P
ZDNet Anch,-9.56,-7.86,P
free lance,-1287.85,-1139.23,P
generic wl,-482.08,-402.18,P
message su,-282.29,-250.84,P
empty ,-9.78,-8.80,P
????? O ==,-544.76,-551.40,S
bogdan szo,-493.98,-527.01,S
nels-29 fi,-517.16,-625.35,S
decode the,-173.62,-159.99,P
Interestin,-55.01,-54.19,P
good morni,-169.74,-181.02,S
biographie,-2153.51,-2322.92,S
Dan Brickl,-604.59,-616.52,S
mail deliv,-1741.33,-1549.89,P
you don _ ,-549.98,-484.97,P
hong kong ,-881.82,-989.84,S
spice up y,-98.14,-86.03,P
Tremendous,-9.56,-7.86,P
henwood st,-2494.31,-2661.53,S
econommize,-636.37,-549.85,P
re : nice ,-1329.53,-1283.76,P
re : 6 . 1,-1749.27,-1945.71,S
start shop,-205.21,-182.41,P
????? On T,-1420.53,-1498.87,S
japanese d,-300.80,-350.94,S
start date,-715.05,-834.05,S
friday bro,-2210.78,-2382.81,S
+ 0100 kul,-485.48,-515.16,S
?? Hit or ,-508.75,-528.07,S
? ? Maybe.,-677.38,-683.99,S
-----BEGIN,-9.56,-7.86,P
Tremendous,-9.56,-7.86,P
perfect lo,-561.32,-452.41,P
new nomina,-160.58,-204.06,S
interview ,-1522.10,-1658.84,S
judgment f,-7599.09,-8406.68,S
helsinki r,-568.84,-658.48,S
speech com,-864.80,-983.94,S
smalicap s,-7290.04,-6182.61,P
re : our w,-579.43,-497.65,P
finding em,-1205.62,-1315.40,S
whenopport,-19341.74,-18567.77,P
Men's Heal,-9.56,-7.86,P
Gordon Moh,-293.81,-303.35,S
Lucas Gonz,-348.57,-343.85,P
rules , in,-3296.36,-3659.84,S
just saw t,-769.54,-808.22,S
= ? utf - ,-194.22,-152.61,P
start date,-221.61,-269.09,S
 political,-6086.60,-6454.30,S
get your c,-25.13,-26.07,S
you get yo,-721.86,-656.23,P
* diachron,-1390.52,-1514.72,S
re : wellh,-610.57,-755.75,S
query on s,-667.20,-759.87,S
analysts c,-1804.66,-1717.50,P
Dear Sir /,-379.89,-337.11,P
picks from,-8353.75,-7276.01,P
compliment,-9.56,-7.86,P
pjm custom,-2024.10,-2097.16,S
query on p,-702.03,-746.28,S
workshop o,-4467.39,-5287.99,S
On Tue, 3 ,-3565.07,-3731.37,S
On Thursda,-287.69,-298.87,S
anglicizat,-861.83,-918.60,S
heyyy , he,-225.04,-212.07,P
oracle cli,-1041.70,-1077.55,S
vince kami,-135.09,-159.94,S
Yannick Gi,-1512.35,-1517.88,S
Hello, my ,-457.48,-432.76,P
follow up ,-1968.64,-2013.19,S
On Wed, Ju,-797.85,-838.84,S
form submi,-313.21,-295.32,P
new love t,-389.90,-323.13,P
csdl - 4 p,-7980.45,-9314.12,S
fw : txu l,-477.91,-518.75,S
job offer ,-2034.22,-1958.66,P
On Sat, Ju,-1364.17,-1397.53,S
http://www,-6198.77,-6154.63,P
great valu,-625.91,-553.12,P
keeps amer,-1926.72,-1841.90,P
02 / 00 na,-233.60,-266.31,S
our return,-7520.56,-6531.54,P
