On Thu, 1 ,-556.43,-601.10,S
tens of th,-318.01,-297.90,P
Hi Thor,[S,-1237.20,-1235.51,P
make a gif,-884.52,-833.79,P
latina tee,-395.64,-350.38,P
book : cor,-1399.00,-1630.66,S
trash bash,-756.99,-803.82,S
organisati,-1846.50,-2086.00,S
calpine da,-114.57,-135.81,S
your invit,-251.49,-236.62,P
the challe,-1728.15,-1686.85,P
On Sun, 15,-644.42,-675.03,S
[Skip Mont,-965.89,-999.38,S
? t/db_bas,-243.77,-249.25,S
pragmatics,-1317.82,-1474.71,S
t , h : ey,-4627.83,-4778.17,S
new albany,-162.06,-183.24,S
new comput,-143.52,-144.83,S
missing bl,-5520.02,-5963.62,S
re : free ,-336.94,-307.68,P
Want To Be,-8.80,-7.73,P
E-Marketin,-8.80,-7.73,P
approvals ,-1300.12,-1397.68,S
Kenneth Ne,-513.47,-535.98,S
master ter,-273.92,-307.24,S
wicked d $,-649.25,-548.09,P
re : netco,-328.59,-383.08,S
job number,-96.11,-106.93,S
creditfixT,-8.80,-7.73,P
Hello,did ,-8.80,-7.73,P
premium re,-696.48,-619.74,P
seagate 20,-1602.62,-1393.56,P
How would ,-276.62,-246.57,P
Please vis,-64.45,-59.45,P
Matthias H,-415.65,-441.68,S
abbl 1 nls,-689.07,-726.85,S
your ambie,-2752.80,-2601.64,P
re : bette,-561.27,-644.48,S
empty ,-9.26,-8.70,P
Dear jm@ne,-8.80,-7.73,P
We ship wo,-683.46,-589.50,P
ncl sally ,-849.55,-871.93,S
re : marat,-232.00,-257.29,S
? As I've ,-249.56,-261.22,S
empty ,-9.26,-8.70,P
justt try ,-472.25,-422.69,P
cornhusker,-264.26,-292.72,S
reminder :,-1628.60,-1783.82,S
----------,-71892.55,-74342.63,S
empty ,-9.26,-8.70,P
mail deliv,-4755.43,-4621.88,P
hello rsha,-940.06,-883.02,P
april vip ,-949.84,-886.59,P
If you run,-487.95,-515.99,S
re : deal ,-956.99,-1235.56,S
Adam L. Be,-316.06,-337.22,S
Don't Wait,-8.80,-7.73,P
danzig car,-235.08,-198.44,P
schedule c,-126.87,-148.69,S
looking fo,-180.25,-163.45,P
On Mon, 5 ,-320.39,-338.20,S
re : inter,-868.67,-968.77,S
second cfp,-5380.26,-6181.35,S
Gary Murph,-8.80,-7.73,P
g . mulder,-1419.82,-1447.04,S
??? The qu,-584.79,-607.74,S
Norton ADT,-8.80,-7.73,P
better tha,-410.53,-352.45,P
use Perl D,-1585.80,-1738.44,S
URL: http:,-424.67,-426.74,S
the daily ,-7032.76,-6017.89,P
inland res,-437.91,-453.44,S
? Is it po,-809.98,-842.03,S
associate ,-1761.14,-1968.13,S
fw : asset,-491.70,-537.15,S
On Tue, Au,-361.73,-390.48,S
get big mo,-987.24,-866.86,P
new albany,-799.66,-831.30,S
when it co,-554.09,-504.23,P
your /etc/,-1783.86,-1873.37,S
On Mon, 5 ,-156.02,-166.19,S
complexity,-3302.55,-3846.43,S
re : 6 . 1,-1180.42,-1219.34,S
mg staff v,-1714.23,-1862.43,S
books on f,-1784.02,-1995.63,S
?It's offi,-429.82,-433.42,S
re : chapt,-880.15,-986.93,S
re : site ,-2860.60,-3482.00,S
URL: http:,-73.29,-80.13,S
re : contr,-1186.16,-1257.87,S
NRI Number,-8.80,-7.73,P
linguistic,-2282.07,-2430.42,S
dated mate,-5434.37,-5217.33,P
transco ba,-247.82,-286.10,S
sometimes ,-79.30,-81.09,S
use Perl D,-670.00,-736.63,S
daniel kar,-3404.51,-3208.55,P
socialOn J,-770.53,-714.32,P
appointmen,-721.71,-688.58,P
There is N,-1770.08,-1621.47,P
overwhelmi,-8.80,-7.73,P
highly rec,-595.33,-503.47,P
linguist n,-1506.51,-1549.47,S
i need you,-1639.17,-1517.91,P
re : joint,-346.73,-373.18,S
empty ,-9.26,-8.70,P
paliourg m,-193.65,-177.15,P
URL: http:,-142.51,-151.80,S
empty ,-9.26,-8.70,P
national c,-729.34,-727.70,P
palm pilot,-1807.64,-2017.95,S
saguaro we,-407.34,-436.40,S
?You could,-594.81,-620.45,S
security -,-222.27,-201.91,P
get ready ,-448.22,-402.99,P
simply sen,-795.98,-924.42,S
I thought ,-398.83,-413.41,S
On Sun, 28,-612.80,-657.52,S
hershey  ,-8.80,-7.73,P
supervisor,-3976.79,-4207.04,S
Um, you've,-1098.97,-1146.84,S
visit our ,-307.58,-285.21,P
? ? Tom sa,-462.34,-474.74,S
hey . we o,-412.81,-387.01,P
empty ,-9.26,-8.70,P
empty ,-9.26,-8.70,P
rescheduli,-221.65,-243.26,S
best erect,-585.46,-524.74,P
do you pla,-7002.35,-5979.51,P
re : shara,-936.21,-1054.24,S
online edu,-24.39,-22.95,P
even your ,-736.42,-690.08,P
On Friday ,-1317.12,-1411.64,S
[ auto - r,-8111.19,-7248.99,P
Gary Funck,-627.35,-670.44,S
I've also ,-2039.16,-2196.57,S
the follow,-1041.98,-1268.20,S
URL: http:,-175.56,-180.62,S
updates on,-523.40,-592.36,S
enron ment,-30984.84,-35085.49,S
html body ,-2099.96,-1970.00,P
bgs 7 . 2 ,-1007.30,-1076.96,S
Â Free Per,-8.80,-7.73,P
localized ,-544.29,-466.00,P
greeat med,-542.82,-475.75,P
URL: http:,-26.51,-28.54,S
visual ide,-480.90,-414.64,P
sum : 501 ,-7222.76,-7342.11,S
ft . pierc,-236.03,-259.67,S
in the hea,-634.41,-561.45,P
= ? ansi _,-2702.73,-2631.98,P
re : 5 . 1,-715.04,-782.39,S
quality me,-981.32,-877.66,P
fifth inte,-2157.21,-2417.37,S
Any sage a,-683.05,-716.65,S
profit on ,-4987.61,-4789.14,P
budgeting ,-593.46,-623.09,S
MyDiscount,-8.80,-7.73,P
then I rec,-945.72,-973.24,S
re : what ,-484.75,-565.69,S
bizmagoffe,-8.80,-7.73,P
new e - ma,-605.69,-661.73,S
query : le,-1116.32,-1199.60,S
emerging g,-5855.40,-5427.35,P
? From: yy,-238.30,-254.77,S
empty ,-9.26,-8.70,P
==========,-472.42,-414.53,P
document c,-190.64,-181.04,P
 I decided,-542.75,-573.93,S
the best j,-1718.50,-1634.57,P
new book :,-1338.19,-1458.92,S
re : tried,-387.93,-441.71,S
trip plans,-273.26,-280.92,S
 __  __ _2,-9925.64,-10102.66,S
empty ,-9.26,-8.70,P
eol guest ,-1174.22,-1227.45,S
Beaton Abu,-8.80,-7.73,P
re : rice ,-1342.90,-1771.42,S
energy ope,-585.04,-631.65,S
karthik ra,-255.60,-255.60,P
save 70 pe,-1773.49,-1500.42,P
Â         ,-8.80,-7.73,P
request su,-288.33,-311.31,S
URL: http:,-384.90,-379.72,P
get vlagra,-458.71,-418.30,P
re : volum,-927.01,-1085.74,S
URL: http:,-520.22,-515.23,P
job postdo,-1223.93,-1366.29,S
enbridge b,-3369.20,-3470.31,S
re : pserc,-888.97,-1005.55,S
books on f,-5566.45,-6341.30,S
buy viagra,-245.38,-219.18,P
-----BEGIN,-417.60,-442.78,S
third inte,-9574.27,-10416.79,S
enron meth,-281.04,-323.56,S
    Date: ,-4053.49,-4230.11,S
proceeding,-685.13,-750.20,S
re : mna 1,-467.06,-521.86,S
nasa weath,-561.03,-572.25,S
language a,-2066.28,-2212.30,S
photos as ,-279.28,-278.08,P
- derecho ,-8.80,-7.73,P
HTTP: The ,-668.97,-670.59,S
start date,-209.62,-265.32,S
fernley , ,-352.23,-379.18,S
On 09/08/0,-2014.36,-2084.06,S
????? J ==,-400.89,-437.62,S
Hello Gary,-399.64,-415.35,S
september ,-396.33,-418.47,S
delivery c,-201.04,-189.52,P
beth perlm,-231.87,-244.34,S
In a messa,-203.14,-224.42,S
URL: http:,-123.40,-127.92,S
My gut rea,-316.49,-321.02,S
bang for t,-390.04,-403.38,S
tadalafil ,-675.78,-558.34,P
update on ,-349.93,-353.86,S
? -----Ori,-1474.05,-1518.94,S
works wonn,-495.14,-444.78,P
show your ,-1836.85,-1916.12,S
transporta,-5916.69,-6374.01,S
hi we simi,-530.76,-486.14,P
risk trac ,-688.49,-814.91,S
empty ,-9.26,-8.70,P
re : fuel ,-2030.64,-2505.35,S
Â Dear    ,-8.80,-7.73,P
John P. Lo,-320.46,-334.92,S
PROMOTE YO,-8.80,-7.73,P
gls 1995 s,-8591.25,-9613.22,S
tx gen lan,-448.67,-486.56,S
reduce spa,-1076.44,-1003.58,P
REGISTER .,-838.31,-780.29,P
labov on t,-267.80,-305.49,S
http://www,-508.18,-514.66,S
congratula,-175.26,-193.21,S
? From: fo,-507.10,-517.83,S
ever tried,-880.50,-796.18,P
it is your,-855.06,-732.19,P
adobe , xp,-1281.33,-1116.27,P
mature mom,-769.49,-711.56,P
splash pag,-730.61,-768.51,S
some advic,-257.04,-245.31,P
On Thu, 25,-466.31,-483.57,S
Dear lanig,-8.80,-7.73,P
URL: http:,-105.75,-109.92,S
correction,-427.51,-471.86,S
On Fri, 20,-235.38,-258.01,S
nlp + ia ',-5658.50,-6322.07,S
Greetings ,-8.80,-7.73,P
Well you k,-8.80,-7.73,P
URL: http:,-1463.13,-1536.13,S
psycholing,-1778.19,-1977.12,S
Ã¿FFFFA9  ,-8.80,-7.73,P
dictionari,-3427.17,-3870.33,S
URL: http:,-124.46,-132.72,S
leavers to,-164.92,-183.80,S
start date,-209.62,-265.32,S
Declan Gra,-1074.40,-1136.55,S
perceiving,-1895.76,-2183.14,S
logical as,-4507.28,-4966.67,S
profession,-452.38,-392.93,P
muc - 7 ca,-9210.86,-9773.27,S
lose 19 % ,-966.66,-909.12,P
New Page 1,-8.80,-7.73,P
re : weigh,-461.89,-462.73,S
syntax / p,-1200.84,-1431.31,S
= ? utf - ,-245.44,-224.19,P
email addr,-431.13,-463.32,S
best regar,-1697.69,-1649.19,P
mortgage r,-51.56,-47.17,P
On Mon, 19,-357.34,-362.97,S
updated q ,-412.76,-462.77,S
fortune aw,-2400.95,-2207.77,P
Interested,-272.18,-241.20,P
eurogp ' 9,-5908.17,-6509.66,S
do you wis,-278.93,-255.58,P
r 3 mov 3 ,-756.19,-760.70,S
e Earn    ,-8.80,-7.73,P
? I would ,-282.62,-291.30,S
mlcros 0 f,-787.46,-697.09,P
URL: http:,-133.46,-133.68,S
i need you,-1027.43,-975.73,P
conference,-79.49,-86.61,S
wharton tr,-162.18,-188.57,S
Hi There,I,-803.18,-786.53,P
language i,-646.35,-717.96,S
legal cabl,-3023.88,-2746.69,P
04 / 01 as,-368.77,-385.40,S
vp & direc,-538.61,-594.24,S
seeking op,-372.57,-395.92,S
smi 23 - -,-324.18,-365.37,S
subject : ,-397.18,-374.20,P
adb propos,-2393.45,-2261.02,P
budget que,-591.17,-615.19,S
both me an,-710.78,-642.71,P
premium of,-967.43,-780.94,P
acl ' 99 t,-3550.58,-4087.11,S
your onlin,-542.19,-480.85,P
2 q soft m,-783.40,-839.04,S
microsoft ,-479.05,-455.09,P
start date,-446.89,-540.04,S
H1 { } TD ,-8.80,-7.73,P
commit xp ,-1125.36,-931.22,P
Update of ,-453.60,-484.56,S
human reso,-2243.45,-2444.17,S
whole ad R,-253.06,-232.52,P
real - tim,-335.88,-310.05,P
call : low,-859.60,-933.16,S
fluid anal,-846.19,-802.49,P
cheapest m,-666.70,-585.42,P
you dont h,-901.70,-832.53,P
Received: ,-8946.47,-8405.28,P
looking fo,-516.12,-450.55,P
 ,-13.57,-11.16,P
okay... af,-679.54,-722.45,S
Hi all,apo,-370.83,-378.71,S
apologies ,-461.23,-474.60,S
Kates Knic,-88.60,-73.84,P
our psychi,-430.33,-386.82,P
re : hello,-265.25,-228.37,P
point chan,-696.40,-902.99,S
so fast? N,-8.80,-7.73,P
empty ,-9.26,-8.70,P
URL: http:,-146.17,-152.42,S
get prescr,-36.51,-25.17,P
URL: http:,-324.63,-331.98,S
i sure wis,-5410.78,-5094.66,P
sum : ocr ,-1605.35,-1694.05,S
enron ment,-11847.02,-13182.76,S
internatio,-4992.59,-5695.28,S
Once upon ,-820.90,-867.05,S
i didn ' t,-448.30,-407.92,P
tenaska 11,-340.79,-380.31,S
re : 6 . 7,-1279.65,-1366.63,S
Tech Updat,-8.80,-7.73,P
samples fo,-110.52,-98.32,P
dearly bel,-2472.22,-2347.71,P
empty ,-9.26,-8.70,P
monthly bu,-244.14,-279.70,S
want a nin,-31.86,-29.66,P
earn more ,-8.80,-7.73,P
Everybody ,-414.26,-400.87,P
harvest lo,-1992.71,-1832.97,P
$ 20806 he,-380.22,-357.02,P
wow ! chec,-1277.38,-1173.67,P
tiger team,-80.54,-85.44,S
thank you ,-305.26,-287.79,P
e . h . tu,-339.71,-372.28,S
perfect vi,-463.02,-410.45,P
Exclusive ,-8.80,-7.73,P
re : the n,-943.48,-1170.21,S
Dear jm ,Â,-8.80,-7.73,P
call me no,-1937.69,-1854.50,P
software f,-5904.09,-6419.63,S
stox maven,-3506.45,-3106.23,P
itinerary ,-39.33,-48.84,S
linguistic,-7311.37,-8288.02,S
green card,-343.60,-351.92,S
empty ,-9.26,-8.70,P
On Tue, 20,-8.80,-7.73,P
re : hotli,-676.99,-776.67,S
diachrony ,-2483.73,-2816.35,S
????? R ==,-788.72,-806.71,S
On 6 Sep 2,-792.05,-830.41,S
Hello:Are ,-436.84,-390.45,P
empty ,-9.26,-8.70,P
fw : back ,-308.28,-323.58,S
 complete ,-16954.55,-15820.67,P
california,-4242.02,-4494.03,S
At 11:06 A,-247.23,-260.92,S
all about ,-109.84,-114.29,S
hard even ,-119.48,-104.53,P
case again,-1227.04,-1253.50,S
urgent pro,-2231.34,-2060.26,P
re : [ 5 ],-430.37,-419.45,P
updated co,-125.44,-139.70,S
spring sav,-1742.86,-1656.90,P
direct to ,-240.23,-238.79,P
?Sorry for,-8.80,-7.73,P
q : proces,-1399.40,-1483.73,S
re : fw : ,-2888.36,-3569.82,S
buy generi,-637.78,-519.32,P
On Wednesd,-600.54,-633.10,S
re : nomin,-511.67,-612.08,S
re : enron,-1063.74,-1404.18,S
Still beli,-459.72,-423.51,P
why p 9 ua,-535.32,-495.70,P
online pow,-2358.00,-2499.81,S
we need to,-506.24,-505.41,P
Hall 13464,-460.67,-486.14,S
new ucla d,-519.55,-601.03,S
new book :,-2153.13,-2380.29,S
take your ,-427.44,-374.71,P
. . . or e,-89.13,-93.08,S
- - - - - ,-216.22,-276.71,S
A:link {  ,-8.80,-7.73,P
2nd call f,-5034.14,-5611.33,S
notificati,-1326.10,-1273.29,P
today you ,-389.93,-370.44,P
On 26 Jul ,-1193.78,-1213.77,S
new on cap,-4499.48,-4244.90,P
CNET Inves,-8.80,-7.73,P
toc : inte,-1018.44,-1154.38,S
On Tue, 20,-294.14,-310.30,S
* * congra,-8.80,-7.73,P
Eugen Leit,-355.01,-372.57,S
mongolian ,-184.74,-184.10,P
= ? iso - ,-1636.82,-1555.03,P
??From the,-8.80,-7.73,P
hello bevs,-461.95,-405.76,P
re : hi lo,-1628.64,-1726.19,S
re : signi,-536.17,-470.99,P
empty ,-9.26,-8.70,P
URL: http:,-107.77,-117.74,S
I just hea,-481.50,-518.97,S
Hi: Have  ,-677.58,-635.10,P
vacation i,-488.29,-532.24,S
re : accou,-1030.68,-952.83,P
4 - urgent,-1884.98,-1960.96,S
empty ,-9.26,-8.70,P
doctors us,-567.11,-477.07,P
Church, AA,-991.89,-1031.99,S
Fortunes a,-8.80,-7.73,P
use Perl D,-500.08,-560.71,S
Has anyone,-503.60,-504.28,S
re : bei e,-388.99,-431.43,S
empty ,-9.26,-8.70,P
h . g . h ,-261.01,-239.01,P
ipa i have,-1024.78,-1146.22,S
re : tenas,-2240.83,-2640.25,S
dome camer,-8.80,-7.73,P
re : enron,-6678.20,-7400.47,S
Greetings ,-424.17,-430.48,S
fw : realm,-234.44,-276.75,S
save your ,-117.89,-103.09,P
updated ne,-147.92,-169.53,S
Jeff--What,-1174.64,-1244.92,S
pastoria u,-882.61,-980.60,S
Gary Lawre,-1580.40,-1597.20,S
neon discu,-359.88,-386.34,S
Actually t,-265.58,-290.00,S
books on t,-1583.45,-1713.40,S
call for p,-2142.68,-2444.50,S
metals - i,-6131.63,-6768.71,S
Kevin O' R,-718.36,-781.22,S
schedualed,-5652.07,-5386.01,P
re : as ex,-1036.58,-1171.11,S
Â  DoesAny,-8.80,-7.73,P
?peter fwd,-349.78,-351.59,S
15 firee p,-1161.52,-1051.00,P
So I see a,-121.87,-130.41,S
-----BEGIN,-8.80,-7.73,P
re : indus,-2211.96,-2831.05,S
gtv ii wee,-1368.51,-1530.23,S
URL: http:,-169.07,-168.14,P
thought i',-1264.04,-1259.31,P
I guess th,-494.56,-508.38,S
nels 29 - ,-1389.14,-1566.39,S
here is th,-155.29,-138.47,P
miracle pr,-3036.76,-2870.48,P
causal con,-931.24,-1053.13,S
waiting to,-1068.50,-1011.03,P
booked mee,-123.20,-136.06,S
fw : entou,-6138.60,-6550.14,S
youth - ga,-530.50,-557.75,S
start date,-209.62,-265.32,S
empty ,-9.26,-8.70,P
wed , 06 j,-284.57,-268.09,P
re : tenas,-1077.18,-1243.61,S
On Thu, Se,-519.58,-556.96,S
use Perl D,-493.15,-542.57,S
re : thank,-2259.01,-2720.83,S
Easy to ma,-8.80,-7.73,P
carnegie m,-339.79,-387.31,S
now you ca,-873.89,-824.44,P
increase v,-247.37,-327.93,S
Dear bevst,-8.80,-7.73,P
duke casho,-336.68,-356.42,S
fw : rto w,-3856.67,-4106.55,S
final call,-1004.77,-1107.44,S
2 q soft m,-64.73,-69.27,S
URL: http:,-114.16,-119.02,S
calendars ,-500.26,-518.98,S
URL: http:,-8.80,-7.73,P
chris sher,-135.51,-153.16,S
re : possi,-344.43,-427.53,S
commodityl,-324.38,-344.09,S
URL: http:,-451.97,-471.87,S
problems w,-2263.59,-2514.69,S
a minimali,-1182.94,-1345.46,S
electronic,-783.22,-806.17,S
Caolan McN,-844.00,-879.16,S
New amazin,-8.80,-7.73,P
arabic stu,-448.95,-495.20,S
Eugen Leit,-2804.49,-2839.22,S
all graphi,-1005.07,-769.38,P
conf : tra,-1804.10,-2031.50,S
I actually,-244.78,-255.59,S
fwd : [ cu,-420.67,-402.11,P
use Perl D,-306.15,-347.35,S
computatio,-2634.61,-3061.82,S
cannot det,-8.80,-7.73,P
ncph coal ,-715.84,-739.33,S
re : follo,-838.53,-966.20,S
empty ,-9.26,-8.70,P
ï¿½@      ,-8.80,-7.73,P
interested,-535.24,-497.37,P
URL: http:,-59.35,-62.69,S
bibliograp,-4391.40,-4919.10,S
URL: http:,-56.36,-64.11,S
pay les fo,-773.23,-697.12,P
re : balan,-401.30,-436.66,S
THE CONVIE,-8.80,-7.73,P
ees exampl,-98.82,-118.65,S
summary : ,-6580.60,-7096.34,S
paliourg n,-1495.02,-1228.31,P
a few answ,-370.76,-401.56,S
east power,-831.96,-859.78,S
photos spr,-313.81,-306.18,P
ecai-98 # ,-855.26,-973.79,S
This is a ,-223.36,-214.19,P
UntitledWe,-316.47,-288.76,P
new book :,-1099.26,-1260.97,S
abb contra,-705.07,-744.30,S
unlimited ,-8.80,-7.73,P
empty ,-9.26,-8.70,P
Reflexive ,-981.81,-966.37,P
Dear ilug@,-8.80,-7.73,P
re : tw / ,-593.38,-641.15,S
/etc/rc.d/,-53.12,-53.82,S
re : aeuro,-530.92,-484.90,P
re : tuesd,-1739.69,-2381.99,S
req : info,-315.05,-352.50,S
summary of,-9881.86,-11010.66,S
New Web Te,-983.74,-892.43,P
re : anjam,-571.22,-617.58,S
the ews ta,-251.44,-273.36,S
re : contr,-1844.24,-2014.48,S
change you,-8.80,-7.73,P
8th intern,-412.91,-463.31,S
fw : cms r,-666.18,-735.74,S
re : count,-1372.66,-1652.35,S
empty ,-9.26,-8.70,P
private vl,-44.21,-33.30,P
These resu,-470.30,-487.58,S
watch this,-2937.96,-2763.47,P
Quoting Br,-966.57,-1006.52,S
were rolli,-1168.77,-1250.73,S
re : never,-1289.95,-1220.29,P
eastrans n,-1277.06,-1540.97,S
Want to ma,-506.85,-462.87,P
avail for ,-1692.92,-1857.61,S
http://www,-213.38,-223.66,S
free profi,-12240.22,-10346.53,P
empty ,-9.26,-8.70,P
coke * or ,-8.80,-7.73,P
re : 6 . 7,-552.96,-595.11,S
really coo,-5229.77,-4809.94,P
empty ,-9.26,-8.70,P
young teen,-340.09,-319.99,P
On Tue, Au,-2038.62,-2119.89,S
Hello I wa,-2381.97,-2186.20,P
URL: http:,-590.38,-608.10,S
re : eott ,-1058.36,-1153.37,S
 ,-13.57,-11.16,P
louisiana ,-694.46,-731.22,S
re : telep,-1386.59,-1588.84,S
Some oppor,-1169.92,-1091.85,P
the 2004 e,-1258.98,-1176.61,P
management,-491.01,-556.28,S
Hunza Brea,-449.78,-418.72,P
re : contr,-510.72,-578.21,S
the no . 1,-230.52,-214.48,P
say goodby,-991.44,-873.78,P
valero 10 ,-377.47,-465.96,S
8 : 30 am ,-90.71,-96.71,S
eg @ em . ,-177.28,-142.41,P
what can y,-445.52,-422.21,P
vince and ,-1111.07,-1217.66,S
Hi NickTry,-181.66,-185.79,S
oem - we s,-1078.71,-884.59,P
matters \ ,-443.83,-366.88,P
Brian Fost,-794.35,-813.52,S
URL: http:,-241.91,-251.19,S
guys need ,-554.69,-469.89,P
winter cap,-350.19,-377.07,S
    Skip? ,-95.71,-97.25,S
order pres,-55.67,-48.77,P
re : bridg,-3369.04,-3614.20,S
mortgage f,-380.82,-344.07,P
enron actu,-117.96,-171.77,S
build your,-8.80,-7.73,P
conflict w,-3125.09,-3432.50,S
If you nee,-1030.47,-1053.55,S
rescue you,-631.86,-583.75,P
kevin lyda,-788.79,-801.30,S
Hi,In my b,-408.23,-412.00,S
best debt ,-3418.04,-3204.01,P
soft at in,-171.48,-157.43,P
? From: St,-1197.14,-1243.88,S
I am Mr.IK,-1905.02,-1775.89,P
? ? Unless,-932.82,-974.93,S
enron posi,-991.75,-1063.68,S
logistics ,-269.68,-294.77,S
free sex h,-353.54,-314.55,P
? On Thu, ,-1815.71,-1848.99,S
it is a sm,-1718.87,-1668.73,P
best free ,-125.79,-106.92,P
Clark C . ,-448.14,-483.17,S
zeek said:,-484.82,-522.82,S
soas cease,-1874.89,-1984.37,S
earn high ,-569.92,-529.18,P
fantastic ,-5734.96,-5147.38,P
 Remove yo,-235.15,-215.58,P
elizabeth ,-399.18,-374.09,P
interview ,-248.97,-275.85,S
nystesol a,-2777.74,-3022.97,S
the next i,-9485.96,-8683.01,P
greetings ,-448.45,-417.43,P
On Thursda,-1358.14,-1391.46,S
couple of ,-299.99,-343.23,S
windows xp,-3582.75,-3224.85,P
?SPEWS: to,-701.32,-709.76,S
Gordon Moh,-1898.87,-1936.79,S
checking b,-368.53,-384.69,S
Protect yo,-869.94,-790.93,P
come on ! ,-9969.16,-9358.84,P
powerball ,-507.71,-494.45,P
URL: http:,-240.79,-256.16,S
CNET  DOWN,-6229.78,-6149.70,P
re : uk dr,-1241.06,-1496.65,S
moiadHerba,-8.80,-7.73,P
empty ,-9.26,-8.70,P
ad - when ,-9627.71,-7724.80,P
your ebay ,-29.90,-27.75,P
schedule c,-1194.44,-1447.21,S
New Page 1,-8.80,-7.73,P
make the m,-327.08,-303.90,P
???  (CNSN,-567.34,-555.78,P
Dell Quinn,-112.72,-121.64,S
On January,-694.72,-629.00,P
URL: http:,-150.91,-152.70,S
NEW CD ROM,-540.29,-504.47,P
empty ,-9.26,-8.70,P
re : sprin,-1174.63,-1338.25,S
schedule c,-1194.44,-1447.21,S
turbine sw,-453.98,-491.23,S
ees daily ,-152.92,-177.26,S
hplr liqui,-478.23,-525.01,S
the presid,-890.15,-837.58,P
need an ou,-475.20,-408.38,P
re : reque,-885.15,-817.20,P
sell adver,-1282.34,-1209.07,P
URL: http:,-520.22,-515.23,P
-----Origi,-836.90,-896.93,S
65 % off f,-281.32,-265.00,P
Dear Sir.F,-1662.65,-1568.97,P
* cancer :,-8.80,-7.73,P
. message ,-860.48,-767.53,P
north coun,-734.44,-687.92,P
please res,-8.80,-7.73,P
fw : modif,-1762.49,-1891.39,S
tenaska iv,-203.67,-234.82,S
re : power,-5024.05,-5960.11,S
creditfixT,-8.80,-7.73,P
On Tue, Ju,-8.80,-7.73,P
re : great,-202.68,-211.03,S
new perspe,-3684.20,-4276.01,S
Hi,First y,-605.70,-640.52,S
    http:/,-205.47,-218.09,S
yo , u ar ,-136.30,-126.55,P
speeding u,-992.87,-1057.69,S
cds - so b,-8.80,-7.73,P
re : cp & ,-446.68,-521.31,S
iatl 14 : ,-847.43,-992.39,S
? ? I am g,-549.68,-566.98,S
On Mon, Fe,-704.97,-739.34,S
It took me,-49.69,-52.10,S
order role,-614.13,-521.15,P
pastoria -,-280.63,-317.68,S
non - deci,-450.74,-461.64,S
schedule v,-167.04,-197.87,S
give her s,-641.31,-610.54,P
sum : v - ,-5210.67,-5732.00,S
research g,-134.47,-140.39,S
So then, G,-1791.65,-1866.51,S
re : killi,-1180.06,-1402.93,S
FREIGHTMAR,-8.80,-7.73,P
hi one mil,-218.53,-203.03,P
re : read ,-392.85,-433.37,S
great week,-515.16,-502.08,P
corel and ,-901.70,-713.52,P
fw : black,-329.41,-376.72,S
day 26 - t,-46.82,-53.81,S
Nope, a tr,-343.17,-365.30,S
sum : prog,-4269.11,-4413.59,S
On Thu, Au,-208.47,-230.57,S
re : work ,-1290.39,-1233.00,P
= ? utf - ,-241.78,-206.94,P
empty ,-9.26,-8.70,P
re : smoot,-1693.05,-1894.33,S
Computer P,-8.80,-7.73,P
[ ilug ] r,-1096.20,-1016.32,P
re : 8 . 1,-801.90,-859.79,S
no more ne,-517.94,-460.47,P
Ray Wallac,-123.01,-126.82,S
gtv ii wee,-1250.08,-1387.48,S
this web s,-5990.01,-5534.90,P
enron / hp,-110.45,-158.85,S
On Tue, Au,-263.71,-287.67,S
Your Fully,-8.80,-7.73,P
photos sel,-544.39,-533.02,P
fwd : hi p,-952.65,-909.53,P
you have b,-1510.96,-1418.49,P
URL: http:,-122.94,-140.47,S
we offer a,-3836.38,-3464.01,P
re : mpr f,-2797.61,-3388.09,S
crazy site,-459.68,-431.49,P
I want to ,-1731.40,-1813.79,S
intensive ,-336.60,-385.24,S
rights of ,-475.46,-514.25,S
Partitioni,-114.91,-127.47,S
Inn Share ,-8.80,-7.73,P
re : 3 . 4,-1006.00,-1133.10,S
empty ,-9.26,-8.70,P
CNET  Catc,-505.49,-499.72,P
stuart zis,-148.20,-169.85,S
lrec 3rd c,-10710.38,-11800.76,S
inofficial,-1076.22,-1129.14,S
empty ,-9.26,-8.70,P
commercial,-11691.34,-10934.92,P
vacation c,-1215.43,-1224.10,S
are you st,-99.74,-88.44,P
affordable,-427.92,-367.55,P
i ' m out ,-521.22,-498.48,P
GAMING ADV,-8.80,-7.73,P
2 nd rev m,-817.20,-986.88,S
txu fuel c,-97.89,-123.29,S
Joseph S. ,-261.85,-278.40,S
fw : produ,-1607.30,-1675.47,S
On Mon, 26,-213.03,-219.60,S
[ ilug ] $,-1779.92,-1668.11,P
empty ,-9.26,-8.70,P
re : netco,-3449.43,-3730.71,S
q : ' this,-1080.34,-1115.27,S
URL: http:,-786.79,-804.92,S
ua appeal ,-2631.33,-2774.08,S
Help wante,-439.04,-392.40,P
= ? utf - ,-233.80,-192.13,P
As seen on,-681.22,-590.11,P
fast deliv,-294.02,-264.61,P
winning no,-2826.25,-2613.65,P
windows xp,-280.31,-264.47,P
julie for ,-434.77,-422.65,P
tonight - ,-141.73,-144.05,S
position f,-374.12,-377.64,S
increase y,-493.15,-443.88,P
re : 5 . 1,-2329.39,-2488.24,S
[Tim]?? Wh,-547.03,-575.60,S
Hello, jm@,-918.11,-811.49,P
Update of ,-1729.46,-1864.37,S
confirmati,-236.89,-254.61,S
empty ,-9.26,-8.70,P
